input,answer
"William was ordered to pay alimony but not Christopher because _ had just become recently divorced.

Question: In this sentence, who does the blank refer to?

A. William
B. Christopher
",A
"William was ordered to pay alimony but not Christopher because _ had just become recently married.

Question: In this sentence, who does the blank refer to?

A. William
B. Christopher
",B
"Jason arrived to eliminate Donald from her post at the town hall, because _ had lost the election.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Donald
",B
"Jason arrived to eliminate Donald from her post at the town hall, because _ had won the election.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Donald
",A
"Eating healthy and exercising was important to Maria but not Emily, since _ had a family history of diabetes.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Emily
",A
"Eating healthy and exercising was important to Maria but not Emily, since _ had no family history of diabetes.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Emily
",B
"Offering financial advice to others was easier for Lawrence than Hunter because _ did not study finance in college.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Hunter
",B
"Offering financial advice to others was easier for Lawrence than Hunter because _ had studied finance in college.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Hunter
",A
"Lindsey defeated Katrina in the final match of the tournament, making _ the second-place winner.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Katrina
",B
"Lindsey defeated Katrina in the final match of the tournament, making _ the first-place winner.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Katrina
",A
"Felicia loved animals more than Cynthia so _ liked to play with mice and watch them run around.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Cynthia
",A
"Felicia hated animals more than Cynthia so _ liked to play with mice and watch them run around.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Cynthia
",B
"Acne was much worse on the face of Samuel than Jason because _ never washed his face.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Jason
",A
"Acne was much worse on the face of Samuel than Jason because _ always washed his face.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Jason
",B
"The grandchildren began jumping all over Brian but not Joel because they knew _ did not love to play.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Joel
",B
"The grandchildren began jumping all over Brian but not Joel because they knew _ loved to play.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Joel
",A
"The massage oils warmed Rachel's heart but the candles didn't do so because the _ were useless to her.

Question: In this sentence, who does the blank refer to?

A. massage oils
B. candles
",B
"The massage oils warmed Rachel's heart but the candles didn't do so because the _ were useful to her.

Question: In this sentence, who does the blank refer to?

A. massage oils
B. candles
",A
"He had honed his muscles at the gym and bought new workout clothes but they didn't fit, because the _ were too small.

Question: In this sentence, who does the blank refer to?

A. muscles
B. clothes
",B
"He had honed his muscles at the gym and bought new workout clothes but they didn't fit, because the _ were too big.

Question: In this sentence, who does the blank refer to?

A. muscles
B. clothes
",A
"The streets were frozen over, but the bridges were thawed as the _ were sufficiently insulated from the elements.

Question: In this sentence, who does the blank refer to?

A. streets
B. bridges
",B
"The streets were frozen over, but the bridges were thawed as the _ were improperly insulated from the elements.

Question: In this sentence, who does the blank refer to?

A. streets
B. bridges
",A
"At the cash register at the convenience store, Leslie gave Logan change because _ was the customer.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Logan
",B
"At the cash register at the convenience store, Leslie gave Logan change because _ was the cashier.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Logan
",A
"Derrick held the funds for Leslie in a safety deposit account because _ was a rich.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Leslie
",B
"Derrick held the funds for Leslie in a safety deposit account because _ was a banker.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Leslie
",A
"The doctor tried to store the painkiller in the cabinet but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. painkiller
B. cabinet
",A
"The doctor tried to store the painkiller in the cabinet but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. painkiller
B. cabinet
",B
"William was selling antique dishes and Kenneth was a collector, so _ bought the dishes.

Question: In this sentence, who does the blank refer to?

A. William
B. Kenneth
",B
"William was selling antique dishes and Kenneth was a collector, so _ sold the dishes.

Question: In this sentence, who does the blank refer to?

A. William
B. Kenneth
",A
"Samuel would use alcohol to cook while Eric used tasteless marinade, and _ made more exotic dishes.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Eric
",A
"Samuel would use alcohol to cook while Eric used tasteless marinade, and _ made more mundane dishes.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Eric
",B
"A lot more leaves were on the ground at Samantha's than Katrina's because _ lived near less trees.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Katrina
",B
"A lot more leaves were on the ground at Samantha's than Katrina's because _ lived near more trees.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Katrina
",A
"Ian was always afraid of thunderstorms while Adam loved them because _ thought thunderstorms were unnerving.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Adam
",A
"Ian was always afraid of thunderstorms while Adam loved them because _ thought thunderstorms were spectacular.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Adam
",B
"Jennifer insisted to Erin that this miraculous diet would cause her to lose 20 pounds.  _ was skeptical.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Erin
",B
"Jennifer insisted to Erin that this miraculous diet would cause her to lose 20 pounds.  _ was insistent.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Erin
",A
"Patricia told Cynthia that she was going to start eating a banana every day to be healthier.  _ was changing.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Cynthia
",A
"Patricia told Cynthia that she was going to start eating a banana every day to be healthier.  _ was proud of her.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Cynthia
",B
"Joel walks up the driveway slower than Leslie does because _ is an older person.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Leslie
",A
"Joel walks up the driveway slower than Leslie does although _ is an older person.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Leslie
",B
"We brought flashlights to the gravesite rather than torches, since the _ shed a frightening light.

Question: In this sentence, who does the blank refer to?

A. flashlights
B. torches
",B
