input,answer
"Katrina likes to keep moving whilst Angela likes to stay still because _ is restless.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Angela
",A
"That afternoon, after he fixed the bike handle with the glue, the _ came loose because it was meant for wood.

Question: In this sentence, who does the blank refer to?

A. glue
B. bike handle
",A
"That afternoon, after he fixed the bike handle with the glue, the _ came loose because it needed a stronger product.

Question: In this sentence, who does the blank refer to?

A. glue
B. bike handle
",B
"Adam blamed Steven for the poor communication and intel on the battlefield, because _ was not in charge of radio.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Steven
",A
"Adam blamed Steven for the poor communication and intel on the battlefield, because _ broke the radio.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Steven
",B
"Rebecca's toddler was a better eater than Kayla's, as a result of _ being spoiling her more.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Kayla
",B
"Rebecca's toddler was a better eater than Kayla's, as a result of _ being spoiling her less.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Kayla
",A
"I put the flowers in vases on the table, but they fell over. The _ were too small.

Question: In this sentence, who does the blank refer to?

A. vases
B. flowers
",A
"I put the flowers in vases on the table, but they fell over. The _ were too big.

Question: In this sentence, who does the blank refer to?

A. vases
B. flowers
",B
"When he was a toddler, my brother always picked the oranges out of fruit salad an only ate the strawberries since the _ were sour.

Question: In this sentence, who does the blank refer to?

A. oranges
B. strawberries
",A
"When he was a toddler, my brother always picked the oranges out of fruit salad an only ate the strawberries since the _ were sweet.

Question: In this sentence, who does the blank refer to?

A. oranges
B. strawberries
",B
"Felicia unexpectedly made fried eggs for breakfast in the morning for Katrina and now _ owes a favor.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Katrina
",B
"Felicia unexpectedly made fried eggs for breakfast in the morning for Katrina since _ owes a favor.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Katrina
",A
"Mary wanted to ease Rachel's pain, so _ asked to apply some pain medication to the area.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Rachel
",A
"Mary wanted to ease Rachel's pain, so _ allowed them to apply some pain medication to the area.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Rachel
",B
"It was easier for us to pick the apples than the oranges because the _ were lower down in the trees.

Question: In this sentence, who does the blank refer to?

A. apples
B. oranges
",A
"It was easier for us to pick the apples than the oranges because the _ were higher up in the trees.

Question: In this sentence, who does the blank refer to?

A. apples
B. oranges
",B
"Brian needed to apply lotion more frequently than Adam due to _ 's naturally oily skin.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Adam
",B
"Brian needed to apply lotion more frequently than Adam due to _ 's naturally dry skin.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Adam
",A
"Maria needed to study for their Master's Thesis while Angela partied so, _ missed their degree.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Angela
",B
"Maria needed to study for their Master's Thesis while Angela partied so, _ got their degree.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Angela
",A
"I couldn't decide if I wanted to drink cognac tonight, but when my choices were between cognac and beer, I stayed class and picked _ .

Question: In this sentence, who does the blank refer to?

A. cognac
B. beer
",A
"I couldn't decide if I wanted to drink cognac tonight, but when my choices were between cognac and beer, I stayed cheap and picked _ .

Question: In this sentence, who does the blank refer to?

A. cognac
B. beer
",B
"Randy yelled at Dennis to stop and move out of the way because _ didn't notice the crane falling.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Dennis
",B
"Randy yelled at Dennis to stop and move out of the way because _ saw the crane falling.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Dennis
",A
"I sent a sick relative a card and a plant but he's allergic to the plant so the _ was thrown away.

Question: In this sentence, who does the blank refer to?

A. plant
B. card
",A
"I sent a sick relative a card and a plant but he's allergic to the plant so the _ was kept.

Question: In this sentence, who does the blank refer to?

A. plant
B. card
",B
"Sarah started the car and then drove to pick of Jessica, because _ was providing a ride.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Jessica
",A
"Sarah started the car and then drove to pick of Jessica, because _ was needing a ride.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Jessica
",B
"The dog food outweighed the drink, hence James decided to add more drink because the _ is lighter.

Question: In this sentence, who does the blank refer to?

A. food
B. drink
",B
"The dog food outweighed the drink, hence James decided to add more drink because the _ is heavier.

Question: In this sentence, who does the blank refer to?

A. food
B. drink
",A
"Monica needed a passport while Victoria did not because _ was traveling out of her country.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Victoria
",A
"Monica needed a passport while Victoria did not because _ was traveling within her country.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Victoria
",B
"Mr. Farmer's son noticed a hole in the wooden fence so he tried hitting a golf ball through it; he didn't realize that the _ was too tiny.

Question: In this sentence, who does the blank refer to?

A. ball
B. hole
",B
"Mr. Farmer's son noticed a hole in the wooden fence so he tried hitting a golf ball through it; he didn't realize that the _ was too large.

Question: In this sentence, who does the blank refer to?

A. ball
B. hole
",A
"Christopher's carpet has few stains on it, while Randy's is very dirty. The carpet of _ is 1 year old.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Randy
",A
"Christopher's carpet has few stains on it, while Randy's is very dirty. The carpet of _ is 15 years old.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Randy
",B
"In order to clean his mess, the boy brought napkins and towels. However, the _ were too weak.

Question: In this sentence, who does the blank refer to?

A. napkins
B. towels
",A
"In order to clean his mess, the boy brought napkins and towels. However, the _ were too strong.

Question: In this sentence, who does the blank refer to?

A. napkins
B. towels
",B
"insects like butterflies are attracted to bright colors and not the dull colors, the _ are attractive.

Question: In this sentence, who does the blank refer to?

A. bright
B. dull
",A
"insects like butterflies are attracted to bright colors and not the dull colors, the _ are ugly.

Question: In this sentence, who does the blank refer to?

A. bright
B. dull
",B
"Katrina trained Tanya to do aerobic exercise because _ wanted to be in great shape.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Tanya
",B
"Katrina trained Tanya to do aerobic exercise because _ was a trainer in great shape.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Tanya
",A
"I cannot stand broccoli, so my wife tried frying it.  I liked it better soggy than crispy, so I ate the _ broccoli.

Question: In this sentence, who does the blank refer to?

A. crispy
B. soggy
",B
"I cannot stand broccoli, so my wife tried frying it.  I liked it better crispy than soggy, so I ate the _ broccoli.

Question: In this sentence, who does the blank refer to?

A. crispy
B. soggy
",A
