input,answer
"Which of these geographic features most directly influences the climate of Nevada by limiting the amount of water vapor that can reach the state and fall as rain?
A. Pacific Ocean
B. Colorado River
C. Sierra Nevada Mountains
D. Columbia River Basin",C
"Cells come in two basic types, prokaryotic and eukaryotic. Which cell structure is found in both prokaryotic and eukaryotic cells?
A. vacuole
B. nucleoid
C. mitochondrion
D. cytoplasm",D
"From which part of the plant does a bee get food?
A. flower
B. seed
C. stem
D. root",A
"As Earth revolves around the Sun, the number of daylight hours varies from place to place. In which location would the number of daylight hours remain constant?
A. North Pole
B. Prime Meridian
C. Equator
D. Antarctica",C
"Why does tapping a fork against a water glass produce a sound?
A. The air expands.
B. The fork releases electrons.
C. The particles in the objects vibrate.
D. The water in the glass forms ripples.",C
"A student places a sheet of black construction paper on her desk. What happens to most of the light that strikes the black construction paper?
A. The light is bent by the paper.
B. The light reflects off the paper.
C. The light is absorbed by the paper.
D. The light passes through the paper.",C
"Which of these groups animals are ALL mammals?
A. duck, eagle, parrot
B. mouse, monkey, bat
C. butterfly, ant, mosquito
D. crocodile, snake, turtle",B
"Which part of a plant cell is responsible for controlling the activities of the other parts of the cell?
A. Vacuole
B. Nucleus
C. Cell wall
D. Chloroplast",B
"All metabolic functions fall into one of two categories: a breaking down process (catabolic) or a building up process (anabolic). Which is an example of an anabolic process?
A. respiration
B. protein synthesis
C. oxygen transport
D. carbohydrate digestion",B
"Clearing forests of trees and vegetation for human development can have major impacts on the ecosystem. Which would most likely occur after a forested area is cleared?
A. an increase in habitat for wildlife
B. a decrease in food competition
C. an increase in soil erosion
D. a decrease in water runoff",C
"Which of these is the most responsible for the changes of the seasons on Earth?
A. Position of the Moon
B. Tilt of Earth on its axis
C. Temperature of the Sun
D. Distance to Mars",B
"Turning off the light when leaving a room is an example of
A. conserving energy.
B. wasting energy.
C. using potential energy.
D. using chemical energy.",A
"Which list contains only things that are part of our solar system?
A. planets, moons, comets
B. galaxies, quasars, asteroids
C. black holes, novas, stars
D. clusters, asteroids, meteors",A
"A family installs a new heating system in their home. Which is the most desirable result of the new heating system?
A. producing more noise pollution
B. decreasing the amount of energy used
C. increasing the use of natural resources
D. increasing the time it takes to heat the home",B
"The Andes Mountains in South America formed when an oceanic plate shifted beneath a continental plate. Which other landforms are usually associated with this type of plate boundary?
A. barrier islands
B. ocean trenches
C. mid-ocean ridges
D. volcanic island arcs",B
"Which of the following animals goes through metamorphosis?
A. alligator
B. frog
C. lizard
D. turtle",B
"Which group of organisms can make food by a process called chemosynthesis?
A. scavengers
B. producers
C. consumers
D. decomposers",B
"Which of these are broken down during chemical, but not physical, changes?
A. elements
B. mixtures
C. solutions
D. compounds",D
"Fossils of clam shells were found in the Appalachian Mountains. Which of these statements best explains why the clam shells were found in the Appalachian Mountains?
A. The mountain range was once under water.
B. Birds flying overhead dropped the clam shells.
C. Animals released the clam shells in their waste.
D. The clams lived on land before moving to water.",A
"When a formula unit of magnesium sulfide, MgS, is separated into magnesium and sulfur particles, the particles are called
A. molecules.
B. ions.
C. isotopes.
D. compounds.",B
"Which action is an example of an exothermic process?
A. baking bread
B. cooking an egg
C. making ice cubes
D. evaporation of water",C
"Which best explains why some reptiles and amphibians lay an abundance of eggs?
A. It increases the population.
B. The eggs provide food for predators.
C. These animals do not have to stay with their eggs.
D. It increases the chance of some eggs surviving to hatch.",D
"Which is the best example of recycling?
A. using low energy appliances
B. washing and reusing plastic cups
C. using empty milk cartons as flower planters
D. using aluminum cans to make new products",D
"When two objects are touching, heat is transferred from the warmer object to the cooler one by
A. radiation.
B. convection.
C. conduction.
D. insulation.",C
"Genes code for specifically structured
A. acids.
B. lipids.
C. sugars.
D. proteins.",D
"What is the repeating monomer of a DNA molecule?
A. triglyceride
B. dipeptide
C. nucleotide
D. phospholipid",C
"The range of all forms of radiant energy is called the
A. video spectrum.
B. audio spectrum.
C. color spectrum.
D. electromagnetic spectrum.",D
"Which of the following is one reason that quartz is classified as a mineral?
A. It can be manufactured.
B. It comes in different colors.
C. It has a specific crystal structure.
D. It can be melted at high temperatures.",C
"Which of the following activities is the best example of instinctive behavior in an animal?
A. A dog sits when told to sit by its owner.
B. A bird avoids an insect that has a bad taste.
C. A newly hatched sea turtle walks toward the ocean.
D. A chimpanzee uses a stick to pull termites from a tree stump.",C
"If wolves prey on deer for food, what will most likely happen to the deer population if wolves are removed from an area where deer live?
A. The population of deer will increase.
B. The population of deer will decrease.
C. The population of deer will remain the same.
D. The population of deer will become extinct.",A
"Which is a feedback mechanism the human body uses to maintain homeostasis?
A. copying genetic material during cell division
B. rejecting a flu vaccine by the immune system
C. perspiring to lower the body temperature
D. learning a new behavior to survive in a new environment",C
"Changes to Earth's surface can happen slowly or quickly. Which of these changes happens the most quickly?
A. a mountain eroding to a hill
B. a river making a delta
C. a glacier making a canyon
D. a storm moving a sandbar",D
